Text;Etiqueta
Buenos días Aló buenas tardes Buenos días perdón me comunico con sandri Villanueva  Sí señora  un gusto le saludo a la universidad javeriana de Cali Me estoy comunicando por su interés en el en el seminario en business análisis de Big Data con power bi  Sí señora  bueno queríamos validarse Ah ya que se encuentra próximo a iniciar este seminario  me gustaría recibir más información acerca de él porque ahorita puntualmente no no lo recuerdo no recuerdo bien de qué se trata y cuáles son los temas como tal el seminario  perfecto estaría bien que le enviara entonces la información por WhatsApp o desea que en este momento se la brinde así  sería maravilloso por WhatsApp  Bueno señora ya le envío entonces la información y quedo muy atenta por ese medio bueno  Muchísimas gracias  bueno con gusto hasta luego  hasta luego;Positivo
aló  aló Aló buenas tardes Bueno me comunica por favor con Juan  Sí con él por qué para qué  lo llamo de la Universidad javeriana de Cali En qué horario me puedo comunicar con él  Dígame  En qué horario me puedo comunicar con él  él me comunica que no está interesada con ninguna de sus servicios  Ah bueno está bien bueno Muchas gracias hasta luego  gracias;Negativo
Buena tarde hablo con el señor Álvaro Ramírez señor Álvaro te habla Cristian Lozano de la universidad javeriana Cali Cómo se encuentra el día de hoy Bien bien gracias  Qué bueno saberlo señor Álvaro el motivo de mi contacto es por el interés que tienes en nuestro curso de preparación para el examen de inglés quería consultarte Si pudiste validar información del programa si presentabas dudas o inquietudes  Este sí pero sí me interesa en este momento estoy un poquito ocupado Será que me pueden llamar en otro momento  cuándo estaría prudente contactarme de nuevo contigo Sr Álvaro  este hoy en la noche  Eh bueno en la noche no puedo contactarte Me puedes indicar otro día eh Para contactarme en horas del día  este mañana  mañana a qué hora puedo  desde las 8 hasta las 6 de la tarde  Hasta mañana a la 1 de la tarde  hasta la 1 de la tarde bueno en el transcurso de la mañana me contactaría contigo no hay ningún problema  listo listo listo  un excelente día para usted que esté muy bien señor Álvaro  Sí muchas gracias;Neutral
Aló Buenos días Buenos días me comunico con Camila Ferrer  Sí con ella  mucho gusto le habla de la universidad javeriana Cali Cómo estás  Muy bien gracias  Bueno me alegro mucho el motivo me llamados porque sabemos de su interés en la especialización en gestión de las artes y la cultura en este momento deseo validar si vas a continuar con el proceso si tienes alguna duda del programa Cuéntame  eh No ya no es finino pues porque ahorita sí me encuentro trabajando Pero no me alcanza y pues estoy como reajustando mis gastos es por eso no podría por ahora no tomar el el el posgrado  Bueno pero conoces de las formas de financiación Camila antes de de todo  ah  Sí pero entonces no no quiero como endeudarme mucho por ahora porque estoy Iniciando un nuevo proceso Entonces no quiero como endeudarme ahorita y y no sé el tiempo si pueda responder entonces como que prefiero evitar y y bueno cuando pueda lo hago  bueno puedes volver a hacer el registro y con mucho gusto te atenderemos  Ay Muchísimas gracias  que estén muy bien Es con gusto hasta luego  Bueno hasta luego;Negativo
aló  Sí buenos días Ah no muy buenos días me comunico con la señora  Sí con ella  caterina le habla Osorio de la universidad javeriana Cali Cómo se encuentra el día de hoy  gracias a Dios me puedes llamar después que estoy en carretera en este momento estoy manejando  a las 3 horas Ajá dime  Ajá listo  Bueno le voy a enviar información le voy a enviar información al WhatsApp y al correo y cualquier duda inquietud me escribes por el WhatsApp  que esté muy bien Hasta luego  vale listo vale muy amable pueden hasta luego;Neutral
aló muy buenos días tengo el gusto de hablar con el señor Diego Martínez  Sí con él habla  señor Diego le habla Cristian Lozano de la Universidad javeriana de Cali Cómo se encuentra el día de hoy  muy bien Cristian gracias  Qué bueno saberlo señor Diego el motivo de mi llamada es porque has mostrado interés en nuestro seminario en programación de macros en Excel quería consultarte si presentas alguna duda alguna inquietud sobre el programa  eh No me he decidido Cristian pero si si lo tengo en cuenta  te llegó la información vía WhatsApp que te comparte hace un unos días  vale perfecto  eh creo que sí sí creo que sí la tengo si me la puedes volver a enviar pero sí sí estoy interesado El problema es que no tengo que esperar unas cosas del trabajo pero sí estoy interesado  no viajes viajes sí  comprendo pero estas cosas del trabajo Discúlpame es de que ellos te van a patrocinar es decir ellos van a ser Ah okay Ah comprendo comprendo comprendo Sí señor perfecto señor señor Diego estaremos entonces eh esperando tu respuesta te voy a enviar entonces nuevamente la información listo  listo Muchas gracias  a ti que estés muy bien un feliz día gracias por atender mi llamada  Bueno hasta luego gracias;Positivo
aló muy buenos días me comunico con la señora Samantha pinto  Samantha te habla brigid Osorio de la universidad encuentras el día de hoy  bien sí  sí sí sí ahí está  sí  el motivo es porque tú estás interesada en el curso de formación académica de insolvencia con el aval de la superintendencia de sociedades  correcto  quería confirmarte Si has podido validar la información que te hemos enviado al correo  aló  Permíteme te devuelvo la llamada porque no te escucho;Neutral
Aló Buenos días  Sí con quién hablo mucho gusto Mi nombre es Valentina Me estoy comunicando de la universidad javiana cal cómo está  Valentina me puedes llamar en unos 10 minutos por favor  Vale gracias  bueno Sí señora Hasta luego con gusto;Neutral
aló  aló muy buenos días Sí muy buenos días con la doctora Paul  doctora Paulina le habla Osorio de la universidad javeriana Cali Cómo se encuentra el día de hoy  en una reunión tú me puedes llamar ahorita por favor  Bueno señora que esté muy bien;Neutral
Aló Buenos días aló  Buenos días hablo con Axel umaña  con quién habló  habla con Rosa María de la cruz de la Universidad javeriana de Cali Cómo se encuentra el día de hoy  Muy bien gracias  le estoy contactando Porque queremos validar su interés en el diplomado virtual en modelado 3D del cual solicitó información anteriormente es correcto  Ya no me encuentro interesado Gracias  indicaría el motivo por el cual ya no se encuentra interesado  eh Ya me encuentro cortando una  una que Perdón no lo escuché muy bien  una carrera  Muchísimas gracias por haber atendido mi llamada que tenga feliz día hasta luego;Negativo
 aló Buenos días  tengo el gusto con la señorita Jenny Orozco  me pasa  de la Universidad javeriana de Cali Cómo se encuentra  Sí señora  nos estamos comunicando por su interés en el diplomado en neurociencia estructural y funcional  Sí Qué precio tiene disculpa  puedo en este momento brindarle toda la información  diga  es para o sea en este momento se va a brindar toda la información este diplomado daría inicio el 9 de junio y tiene fecha de finalización el 12 de agosto tiene una duración de 100 horas se dictará 100% online las clases serán en vivo de manera sincrónica y se desarrollarán los viernes de 5 de la tarde a 9:30 de la noche y los sábados de 8 de la mañana a 1:30 de la tarde bien le pregunto señora Jenny usted Qué profesión tiene o es estudiante de Qué programa  soy neuropsicóloga  perfecto este diplomado como tal tiene un valor de 2,200,000 pesos tiene descuento de pronto pago el cual va hasta el 26 de mayo donde le quedaría en 1,983,250 Okay este no sé si es posible que me envíe la el Cómo es que el contenido del curso Cómo serían las  si me hago entender al correo  Sí señora  y la información para pues tenerla y estoy mirando a ver si logro qué matricularme antes de la fecha  aquí  claro que sí ya Entonces en un momento le hago envío de la información a su correo y no nos estaríamos comunicando nuevamente bueno  Ah no mentira Sí claro  bueno señora gracias Por recibir mi llamada que tengo un buen día  Okay muchas gracias;Positivo
 sí Buen día Universidad javeriana de Cali En que le puedo ayudar  hola Buenos días Eh es para saber una información sobre el siguiente proceso en la inscripción de mi carrera  En qué proceso va  eh hace el creo que fue el 5 de junio acepté ya la beca magis esperanza y me gustaría saber cuál es el siguiente paso tengo que ya pagar algún tipo de inscripción tengo que la matrícula qué es lo que tengo que hacer  bueno eh después ya te llegó el correo de que fuiste admitido en la beca  y y ya la acepté  Bueno pues entonces entonces ya sigue el proceso de matrícula debe haberse generado ya tu recibo o está en proceso de generarse el recibo ya tú debes validar si vas a hacer alguna financiación si vas a pagar Pues el el dinero que que queda pues una vez se aplique la beca eh Ya se hace directamente con financiero o ir directamente al banco a cancelar  cómo te llega el el recibo lo tengo que esperar eh más o menos Cuánto se demora  Indícame tu número de documento válido en pago en líneas y ya está  sí  1025 322  sí  795  cédula o tarjeta de identidad  tarjeta de identidad  Lorenzo  sí  Sí mira ahí ya está el recibo está por 4,359000 pesos Juan José Sí sí ahí ya está el recibo Juan ya tú validas si vas a realizar el pago en un banco o si vas a hacer financiación ya tú decides pero ya está el recibo generado  cómo cómo se descarga el recibo el recibo está en el one Gate  o  en pago en línea de la Universidad de ingresos a la página de la universidad eh en servicios financieros al final dice pago en línea ahí ingresas con tu número de documento y siempre vas a encontrar los recibos allí  listo Cuál es la fecha máxima de pago  para primer semestre está hasta el 30 de junio pero digamos que ustedes los de primer semestre como tal no tienen una fecha establecida apenas pase el 30 de junio ya el primero de julio se volvería a renovar el recibo  okay Ay qué pena mucho gusto hablar con la mamá de Juan José estamos escuchando aquí los dos la llamada otra pregunta que te iba a hacer en caso de necesitar el financiamiento del del de ese excedente de la matrícula cuál sería el proceso para para realizar también se realiza por la página de la universidad en servicios financieros está el crédito a corto plazo ahí pueden validar En qué consiste Cuál es el proceso a seguir el formulario que deben de llenar los documentos que deben adjuntar todo lo encuentran por la página  bueno bueno señora con gusto hasta luego Ah perfecto listo Bueno muchísimas Muchísimas gracias muy amable;Positivo
muy buenos días me comunico con la señora ladi Gómez Sí señora  señora ladi le habla bri Osorio de la universidad javeriana Cali Cómo se encuentra el día de hoy  bien bien Sí señorita  Bueno la disposición mostró interés en el curso de certificación en topometría nivel 1 Queríamos saber si usted ya pudo validar la información Si tiene alguna duda o Si desea que le ayudemos con el proceso de inscripción  Ah sí en cuanto a eso pues eh Es que de la universidad quedaron de informarnos para ver si se podía hacer ese curso por medio desde el apoyo institucional pero entonces yo ya voy a a preguntar esa esta semana porque si ya nosotros recibimos toda la información y que realmente nos quedó todo muy claro pero entonces ya es por parte de la universidad que debemos validar que vamos a contar con el apoyo sobre todo pues lo Financiero  es financiación para poder desarrollar económicamente  mm ya le entiendo pero que Discúlpeme qué Qué clase de apoyo están buscando por medio de la universidad y cuántas personas serían  no somos No pues en el momento yo si no creo que otra compañera también para financiación ya Y ustedes A dónde enviaron la solicitud  no O sea Nosotros somos docentes de la Universidad Autónoma de la corporación Universitaria Autónoma del cauca Y entonces estamos viendo la posibilidad  no no no Ajá sí señor  Claro Sí señora  Ah yo pensé que era con nosotros directamente pero es con la Universidad Autónoma Ah ya ya lo entendí sí Entonces yo que por eso te estaba preguntando para saber si te podía ayudar con el proceso o algo pero ya es interno en la Universidad Autónoma sí Ah bueno señor entonces eh quedamos atentos te voy a escribir al WhatsApp te voy a enviar pues como la información para que la tengas presente y ya cualquier duda o inquietud me escribes por ese medio para ayudarte Pues a finalizar la inscripción porque en estos momentos no tienen pues como la inscripción al curso como tal  claro  Ah bueno señorita de todas maneras Muchísimas gracias por la llamada y yo cualquier cosa esta semana estaré informando  Bueno me escribes por el WhatsApp que te voy a enviar la información entonces yo estaré ahí muy atenta  Ah bueno Sí señorita que esté muy bien Hasta luego  bueno Muchas gracias hasta luego;Positivo
 y hablas con Luis Carlos con quién tengo el gusto Señor Luis Carlos buenos días Cómo está Hola Muñoz urbano de popayán cómo está  Buenos días Bien gracias a Dios Y usted  bien bien muy bien gracias mi hijo quería preguntarle acerca de eh del curso de premédico  Okay Eh listo conoces alguna información o definitivamente todavía no sabes nada del premédico  okay  lo que pasa es que es para mi hija Entonces mi hija sí estuvo llamando hoy hemos estado llamando pero ella no ella no se pudo contactar y está ya pues ocupadita y me pidió el favor de que siguiera intentándolo yo  listo chao  entonces quería que me diera esa información Muchas gracias Que esté muy bien  Te hago una te hago una pregunta nosotros tenemos dos fechas para julio y para agosto para cualquiera de las dos que tiene la información  eh yo quisiera para Julio  para Julio Okay listo Mira el premédico  okay  estábamos viendo en la en la página en la página de la universidad Hasta luego gracias eh en la página y pues hablaba pues de algunos beneficios y ella saca buenas notas y entre esas cosas Te hago una pregunta En primer lugar Si ella hace el el premédico ahí en Cali y si tiene algún beneficio ella puede seguir estudiando en Bogotá en Bogotá no porque en Bogotá hay otro premédico entonces pues es un poco más costoso pero pues si lo quiere hacer en Bogotá ya tendría que hacerlo allá  okay Ajá no O sea la idea es que lo que pasa es que a mi esposo le salió un trabajo en Bogotá y pues ella por ahora no nos podemos ir todos cierto Entonces primero se va mi esposo y mientras eso pasa mientras nosotros nos vamos pues quiero que ella haga el premédico acá en Cali que me queda más cerca de popayán  okay listo entonces eh Te hago una pregunta antes de continuar ella qué carrera quiere estudiar  medicina  mhm  mhm bueno  mhm mhm  Ay bueno  listo Dame un momento yo valido Porque podríamos hacer lo siguiente es que el primer médico cuesta de que pues uno de los beneficios como tú lo decías es que si ella queda dentro de los cinco primeros cupos y Escoge la carrera de medicina o sea si ella ella le da la posibilidad de estudiar en medicina ella pasaría aquí pero eh con admisión directa sin necesidad de ipes pero con una entrevista si ella ya queda aquí en medicina no sé si la pueda homologar a Bogotá déjame un momento yo pregunto a ver si esa opción está disponible ya te comento  bueno señor muchas gracias  Buenos días Hola no básicamente me me dijeron que no simplemente pues se queda aquí medicina en Cali pues quedaría aquí ya en Bogotá ya son otros procesos no podría homologar  Ajá Ay no digas  o sea sí o sí tendría que que que estudiar ahí en Cali  sí  mhm  Ajá  mhm  sí Pues básicamente la otra opción que se le da pues es que se prepare aquí haga aquí pues de todas formas un premédico es como para las personas que de pronto están interesadas en el área de la salud pero todavía tienen dudas si de pronto Esto es lo que ellos quieren entonces pues si quiere lo puede hacer aquí lo puede tomar aquí y ya si se quiere inscribir en Bogotá si si veo que sí le gustó y ya futuro pues como ustedes dicen se van pues escribiría Eh ya la de Bogotá ya sabiendo que sí es la carrera que ella quiere y y pues que le gusta y pues lo tomaría ya en la universidad de Bogotá la carrera como tal pero o sea pero no le no le cogerían esos beneficios que usted me dice  no no señorita  y tú me puedes qué pena contigo Me puedes dar la información del premédico allí  Ajá  ajá  mhm  claro  claro eh Mira el premédico para Julio comienza el 24 de Julio finaliza El el 3 de noviembre son 270 horas de duración Su costo es de $5,244,000 pero si lo pagan hasta el 11 de julio quedarían 4,727,350 y venían clases de lunes a viernes de 8 de la mañana a 12 del mediodía Y como te comentaba si ella tiene un promedio general de 4.0 y una calificación mínima de 3.5 en todas las asignaturas que va a haber en todos los módulos que va a haber ella podría quedar entre los cinco primeros cupos lo ideal es que sea una calificación más alta un promedio más alto porque va a estar compitiendo con otras personas que también quieren apuntar a esos cinco cupos Generalmente siempre quieren apuntar a medicina y para medicina atendida la admisión directa después vuelvo y digo de que pasen de una entrevista en esa entrevista se tienen que  okay  mhm  pues lucir para ya pasar al programa de medicina y quedar admitidos sin necesidad de ir pues pero pues como ustedes se irían ya para otra ciudad vuelvo y digo no nos acogería este beneficio en Bogotá  Okay okay Y usted Es tan amable usted puede puede darme el número de teléfono de Bogotá Para yo poder llamar ahorita mismo a ver  claro Dame un momento por favor ya te lo doy  porque usted no me puede dar información del premédico allá verdad  no  no no señorita no  mira tienes donde apuntar  sí señor  listo el indicativo Es 601  mhm  el teléfono es 320  mhm  8320  32083 20  Sí Sí señorita  Ay bueno eh joven Le agradezco muchísimo esa información a yo  muy amable  listo muchísimas eh con mucho gusto con mucho gusto Sí señora Hasta luego que se ve  que esté muy bien Bueno hasta luego Hasta luego;Positivo
aló aló  Hola  Aló buenas tardes Aló buenas tardes sería tan amable con Néstor Gutiérrez  aló  No ese no es el número de nestor  siempre me llaman de  me indicaría sería tan  siempre me llaman y y  me indicaría Doña me indicaría sería tan amable de pronto alguna otra persona que usted conozca haya tomado su celular y haya solicitado información para un diplomado en desarrollo en habilidades para ejercer la psicoterapia  sí porque yo nunca he hecho eso y este yo me llamo esqueren Imagínese que yo no sé ni quién es ese néctar no lo entiendo por qué lo han hecho eso  me indicaría sería tan amable de pronto usted u otra persona que usted conozca solicitó que le llamaran para información  no  listo señora me indicaría Entonces qué pena es para validar los datos que están aquí acá nos colocaron un número de documento uno doble01617890 lo conoce  no es no sé cuál es  listo Sí señora Entonces qué pena por haberle irrumpido en el día Muchísimas gracias Que tenga feliz día hasta luego;Negativo
Aló Buenos días muy buenos días me comunico con Ana María Estrada  Buenos días señora Ana María  un momento porfi buenas  buena señora Ana María nos comunicamos de la Universidad javeriana de Cali cómo está  Muy bien señorita Gracias  Me alegra nos estamos comunicando por su interés en el curso en lactancia materna  Sí señora  puedo en estos momentos brindarle la información o desea de pronto recibir la vía WhatsApp  señorita y me la mandó vía WhatsApp que estoy en la cocina  Ah bueno señora no hay problema Ya se la comparto entonces bueno bueno tranquila  señorita virtual  es online Sí señora  bueno con gusto hasta luego  ya está bien Ah bueno por favor yo yo respondo Gracias muy amable gracias;Positivo
 Buenos días sería tan amable con j Aló Buenos días Sí con quién hablo  habla con la cruz de la Universidad javeriana de Cali Cómo se encuentra el día de hoy  Muy bien gracias  Doña Jeni me contactó con usted para validar su interés en el diplomado en derecho de tránsito del cual solicitó información anteriormente me indica es correcto  Sí señora  okay  bueno Doña Jeni le comento este diplomado estará para iniciar el 18 de agosto y se va a dar bajo modalidad en línea los días viernes de 5 de la tarde a 9:30 de la noche y sábados de 8 de la mañana a 1 de la tarde la finalización de este programa es el 4 de noviembre tiene una extensión horaria de 120 horas y la inversión que debe realizar es de 2,650,000 pesos este valor lo puede cancelar en efectivo tarjeta débito tarjeta crédito por medio de carta empresarial o también puede financiar el valor de este programa me indicaría Doña Jenny está interesada en tomar el programa tiene algún tipo de duda de inquietud en la que le pueda colaborar en este momento  Eh bueno ahorita dudo inquietud no tendría te agradezco si me puedes regalar un número de contacto en el evento en que ya yo voy a iniciar el proceso para escribirme me surja de pronto alguna duda con quién me puedo contactar me puede indicar si el número el cual le estoy marcando nuevamente en este momento tiene eh eh enlace directo a WhatsApp  Sí señora claro que sí  Ajá  okay  por ese medio le estaré enviando un mensaje y por allí sería el contacto en dado caso de que tenga algún tipo de inquietud solo se permite en WhatsApp no se reciben llamadas listo  Ah bueno perfecto listo me queda claro  Doña Jenny algo más en lo que le pueda colaborar  no señora eso sería todo Muchísimas gracias  a usted para atender mi llamada que tenga feliz día hasta luego  y;Positivo
Aló Buenos días Buen día se encuentra el señor Nicolás  de parte de quién  hablas con Luis Carlos de la Universidad javeriana de Cali  Ah ya ya yo soy la mamá  hablas con la mamá  eh okay Me puedes decir Me puedes decir tu nombre por favor  Marta Rocío  Ajá  señorita Marta lo que pasa lo que pasa es que estás o bueno Nicolás está interesado en un curso eh llamado jacoles No sé si ya conocen la información o en qué los puedo asesorar  pues si yo le nosotros leímos que que ahí es donde más o menos los ubican aquí para que estudiar y eso cierto  Sí señorita entonces Eh Pues mira si quieres te puedo dar más información si no estás ocupada Me tardaría por ahí unos 3 5 minutos  okay listo  un momentico si estoy bien ocupada la verdad está lista lo que tengo que salir  Esa sí  si quieres Entonces ya te puedo enviar la información a tu correo y a tu WhatsApp y ya me dirás si te puedo contactar la otra semana y pero pues me podrías decir el día y la hora  listo  listo Sí usted yo Ahí dejé mi correo Creo no Y pues mi WhatsApp  listo  sí Exacto Entonces yo he tenido la información y qué día te puedo volver a llamar y y que a qué horas  el martes el martes por ahí a las pónganle usted por a las 11 de la mañana  a las 11 listo Entonces yo me comunico contigo hasta luego señorita Marta que estés muy bien  Ajá listo bueno Muchas gracias hasta luego  con gusto;Positivo
Buenos días muy buenos días me comunico con la señora Andrea borque  Sí con ella  señora Andrea le habla sobre la universidad javeriana Cali Cómo se encuentra el día de hoy  bien muchas gracias  el motivo de mi llamada es porque usted está interesada en el seminario de Excel intermedio y avanzado quería saber si podemos contar con su participación ya que iniciamos Este martes 16 de mayo  Ah pero es que es en la noche verdad  sí son los fondos días los días martes y jueves de 6:30 a 9:30  sí lo que pasa es que es por el horario o sea yo lo requiero pero los días sábados solamente  mhm  ya lo entiendo y estaré lo que pasa es que siempre lo vamos a realizar en este horario Nosotros también vamos a abrir uno que va a ser online está interesada en este  Pues es que  desea que le envíe la información  pues sí si deseas Sí o sea sí sí me la puedes enviar yo reviso  lo quieres realizar presencial  sí  a mí me gustaría hacerlo presencial y pienso que así aprendo más rápido que online  pues eh nosotros en junio tenemos otro pero va a ser en el mismo horario no cambian los horarios son martes y jueves de 6:30 siempre va a ser en la noche ya entiendo  no pues sí a mí ya en semana sí ya me queda muy difícil en ese horario  usted desea es que sea los fines de semana cierto  Sí Sí señorita  bueno  pero me puedes enviar el el la información online  sí  Ah bueno  ya te la envío para que la tengas presente y cualquier cosa pues me respondes Igualmente por ese mismo WhatsApp  Vale listo Muchísimas gracias  bueno que estén muy bien Hasta luego  Bueno hasta luego;Positivo
Buenos días tengo el gusto con la señora Helen  mucho gusto Mi nombre es Valentina sernam estoy comunicando de la universidad jariana Cali cómo está aló aló con ella muy bien muchas gracias  bueno el motivo de mi llamada es porque va presentado interés por uno de nuestros programas en este caso es la maestría en salud pública y deseo brindar información del programa en el momento puedo atender la llamada  perfecto este número tiene WhatsApp yo le escribo por ese medio  En ese momento entra el banco tú me puedes enviar la información al correo Ah sí está bien  Entonces ya le escribí una nueva oportunidad nos comunicamos Muchas gracias por atenderme tenga buen día hasta luego  perfecto muchas gracias hasta luego;Neutral
muy buenos días tengo el gusto de hablar con la señorita lida Quintero  Señorita lida le habla Cristian Lozano de la Universidad javeriana de Cali Cómo se encuentra el día de hoy  comprendo  Claro que sí te voy a ir compartiendo una información del diplomado que estás interesada al Whatsapp te parece bien  un feliz día  bueno señora con gusto hasta luego me llaman Pues es que Imagínese que estoy en un congreso acá del colegio donde trabajo y y tengo que colgarle pero me interesa usted me podría llamar esto o en la tarde o el lunes en la mañana Bueno vamos está bien Muchísimas gracias por favor No dejen Llamar el lunes Gracias feliz día;Neutral
aló aló Muy buenas tardes Tengo el de hablar con el Señor Alejandro Vera  que no necesita  le habla Cristian Lozano de la universidad javeriana Cali Cómo se encuentra el día de hoy  Hola Cristian bien gracias me podía marcar más rato por favor  a qué horas estaría bien contactaron contigo discúlpame  eh 5:30  perfecto me contacto a esa hora contigo no hay ningún problema feliz día que estés muy bien Hasta luego  vale Gracias muy amable;Neutral
Buenos días me comunico con Laura Sánchez  adelante de la Universidad javeriana de Cali cómo está Aló Sí bien gracias a Dios  bueno Me alegra nos estamos comunicando por su interés en el diplomado en neurociencia estructural y funcional  sí  en este momento es por brindarle la información señora Laura  me recomendaría por WhatsApp porque es que estoy en clase  Ah bueno señora no hay problema ya le hago en vivo entonces y quedo muy atenta por ese medio bueno  Sí listo Muchísimas gracias  que tengan buen día hasta luego  igualmente;Neutral
 aló Aló Buen día hablo con el señor Héctor  Sí con él  hablas con Luis Carlos de la Universidad jaiana de Cali Cómo estás  bien bien muchas gracias  Ah bueno Me alegra Señor Héctor mi llamada es porque veo que estás interesado en un diplomado en eh accesibilidad y diseño universal en la arquitectura y el urbanismo quería saber si ya conoces la información o en qué te puedo asesorar  no sería para que me cuentes  listo Mira te voy a decir lo más relevante ya me dirás si tienes dudas o inquietudes okay  ya  Mira el diplomado es totalmente online comienza el 27 de junio finaliza el 12 de septiembre son 100 horas de duración Su costo es de 2,500 pero si lo pagas hasta el 14 de junio te quedaría en 2,253,695 y finalmente los días que verías clases unos días martes miércoles y viernes de 6:30 a 9:30 de la noche tienes alguna duda alguna inquietud  no me dijiste que pena si pago el 14 de junio  si pagas hasta el 14 de junio te quedarían 2 millones 253,695 pesos  ya qué te digo eh qué tanto me dices que es el diplomado el diplomado es de accesibilidad y diseño universal en la arquitectura y el urbanismo  tienes alguna otra duda y que te digo y cómo haría para para consignar porque lo voy a pensar o cómo te llamo o cómo hago  ya  Pues mira podemos hacer lo siguiente yo te puedo generar el recibo necesitaría unos datos que te los podría pedir aquí o por Whatsapp como tú prefieras y después de eso yo te genero el recibo cuando ya se ha generado el recibo yo te lo envío por WhatsApp y tú simplemente lo descargas para pagarlo en los bancos autorizados o si bien puedes lo puedes pagar en en línea  ya  eh Entonces quieres comenzar con el proceso de preinscripción  sí por favor  listo un momento me regalas por Ah espérate yo verifico qué tantos datos tengo tuyos tu número de cédula es 108  704 6240 cierto  sí es 187 046 240  10 2 40 Sí señor eh tu nombre completo es Héctor David solarte Acosta sí  tu correo es david86 H H h@hotmail.com  listo  no sería otro correo porque sí Espérame  es arq punto  Dame un momento arq punto  aló  Aló arq punto  rq.h David 26@gmail.com  a rq Punto H David 26@gmail.com  Ajá  listo necesito por favor que me digas eh la ciudad donde vives  parto la dirección tuya Calle 13 número 2552  eh la empresa en la que laboras  qué particular  listo eh Cómo te enteraste el diplomado  en Face  Sí claro Ajá  y finalmente lo pagarías tú cierto pues porque ya que no trabajas en una empresa como tal no te lo pagaré en una empresa sino que lo pagarías okay  sí  listo entonces con estos datos ya tengo te los confirmo tú vives en pasto calle tu dirección es calle 13 número 25 eh 25 me dijiste cierto  2552  sí  a 52 a 52 y eh trabajos particular te enteras el diplomado por redes y lo pagas tú listo Entonces ya en unos 10 minutos eh creo el recibo y te lo envío por aquí por WhatsApp okay  ya vale muchas gracias  bueno Señor Carlos Hasta luego Que estés muy bien Héctor Qué pena Bueno pues  listo luego vale muy bien Adiós;Positivo
