Text;Prueba
muy buenos días tengo el gusto de hablar con el señor Camilo Ceballos Sí con él  señor Camilo te habla Cristian Lozano de la universidad javeriana Cali Cómo se encuentra el día de hoy  muy bien usted  Qué bueno saberlo muy bien muchas gracias señor Camilo por preguntar el motivo de mi llamada señor Camilo es porque te inscribiste con nosotros en el diplomado en gestión de proyectos con estándares en pmi correcto  correcto  Te quería notificar lo siguiente eh vamos a unificar la la apertura a la cual te inscribiste con la apertura del mes de octubre porque eh ocurrió un un inconveniente con el cuerpo docente por lo que se requirió eh que se unificara con esta apertura  eh la apertura sería el 27 de de octubre en la fecha de inicio eh quería saber si aún así eh podríamos contar con tu participación eh debido al cambio  Sí claro  okay  y mira Sí yo yo quería saber antes de eso los horarios de la las fechas exactas ya después de de ese movimiento porque tengo entendido que se sale de vacaciones como en diciembre y Mejor dicho cuándo terminaría eso principalmente lo que Necesitaría saber  vale Claro que sí Mira la fecha del de la finalización sería el 9 de marzo del 2024 para cumplir las 120 horas de duración del programa  okay sí Pues te comento yo yo me imaginé que iba a ser más o menos por esa fecha y yo tengo un viaje Yo salgo del país más o menos en febrero Entonces no no no no sé iba a mirar este fin de semana si había otros cursos o qué me tocaría pedir la devolución porque pues me tocaría perder casi tres clases Entonces veo o sea tres dos fines de semana tres entonces no no no haría mucho  comprendo señor Camilo  si gustas te puedo ir enviando eh el enlace donde vas a poder filtrar por área de interés eh para que puedas ir mirando de pronto entonces eh una alternativa eh si no pues para eh poder ir adelantando Entonces el tema del correo donde te notificamos para la solicitud de devolución de dinero  ya eh Ah Okay pero tengo que hacer eso hoy o puedo digamos el lunes Llamar comunicarme  no no tranquilo sí no habría ningún inconveniente señor Camilo  Claro que sí  eh otra pregunta me dices que acá el 9 de marzo eh eh qué será  si llegado al caso  no no no mentira no creo que me igual el tiempo eh Sí dale Entonces sí Envíame porfa Dónde puedo mirar más más opciones Y de pronto puedo hacer un cambio de de diplomado si no me escribiste  señor estoy escribiendo mientras me estás conversando yo te estoy escribiendo y te estoy escuchando no hay ningún problema  listo listo Entonces si Envíame ahí porfa el el el link yo miro a ver qué otras opciones puedo hacer este fin de semana lo pienso bien porque si de pronto me tocaría perderme mínimo mínimo dos fines de semana Entonces no sé qué tan crítico sea eso  comprendo señor Camilo La idea es de que Pues de pronto podamos entonces poder contar con tu participación Y pues la idea era ponerte al tanto de la decisión que se tomó respecto al programa  Dale y ya es definitiva o es posible que arranque antes  no Esa es definitiva eh Por ello ya hasta en la misma página se quitó la información del que iba a aperturar para ahorita en septiembre  ya  ya  se se eliminó la información hasta de la página para unificar las dos las dos eh últimas aperturas que iban a ver en el en el año las unificaron en una sola para el de octubre  listo no bueno  Igualmente señor Camilo yo quedo superatento de donde le escribí Es mi es mi WhatsApp corporativo cualquier duda inquietud me lo puedes notificar que en cualquier momento que yo esté disponible con mucho gusto Voy a darte respuesta no hay problema  más opciones y algo y si algo el lunes me comunico  perfecto señor Camilo quedamos entonces muy atentos y pues esperamos eh De pronto exista la posibilidad de seguir contando con tu participación en el programa  listo Muchas gracias  un excelente día que estés muy bien buen final de semana  hasta luego  hasta luego;No
aló muy buenos días tengo el gusto de hablar con la señorita Erika satori  sin que le pueda ayudar  señorita Erika te habla Cristian Lozano de la Universidad javeriana de Cali Cómo se encuentra el día de hoy  bien muchas gracias  Qué bueno saberlo señorita Erika el motivo de mi llamada es porque has mostrado interés en nuestro diplomado en acompañamiento en procesos integradores de vida quería consultarte si presentas alguna duda alguna inquietud sobre nuestro programa  Sí en realidad es que no pude ver el programa ni la duración ni nada de eso no sé si me lo puedan enviar a mi WhatsApp para yo revisar horarios y todo eso pues porque sería virtual por supuesto  Sí por favor a ese mismo número Muchas gracias  Claro que sí no hay ningún inconveniente a este mismo número es tu número de WhatsApp perfecto ya te comparto la información y quedar entonces muy atentos si presentas alguna duda o inquietud o para poderte orientar en todo el proceso de inscripción al programa  perfecto muchas gracias Cuándo empieza  Este programa tiene fecha de inicio para el 25 de mayo  listo Perfecto Bueno muchísimas gracias quedo atento  ya te comparto la información Claro que sí con mucho gusto que estés muy bien un feliz día  bueno Gracias hasta luego  hasta luego;No
Hola Muy buenos días hablo con Juan Felipe rojas Hola buenas sí  disculpa Es que se te entrecortó  Hola hablas con Natalia de la universidad Adriana de Cali Cómo estás  Ah muy bien gracias  Y bueno Juan Felipe El Mateo mi llamado es porque sabemos que estás interesado en el programa de ingeniería industrial quería validar si tienes alguna duda acerca del programa  No ya no estoy interesado Muchísimas gracias  entiendo de pronto podrías indicarme algún motivo para dejar en el reporte  porque ya ingresé otra universidad  entiendo podrías de preguntarme el nombre de la universidad  Universidad del valle  la del valle también para ingeniería  okay Bueno Juan Felipe Muchas gracias por la información gracias por haber atendido mi llamada que tengas muchos éxitos  gracias  hasta luego;No
aló Hola Muy buenos días hablo con Santiago aristizábal  estoy con él  hablas con Natalia de la Universidad javiana de Cali Cómo estás  muy bien gracias  Qué bueno Santiago es porque quería validar si aún estás interesado en el programa de medicina  no en este momento ya no estoy interesado  okay Y en ingeniería en sistemas y computación  en el programa de ingeniería de sistemas tampoco estoy interesado  Okay te llama la atención de pronto algún programa de la universidad  no en este momento ya no me encuentro en Colombia  Ay entiendo Oh Okay dale Santiago Bueno muchísimas gracias por la información gracias por haber atendido mi llamada y que tengas un excelente día  listo Muchas gracias hasta luego  hasta luego;No
Buenos días le hablo con la señorita Diana  Sí con ella  hablas con Luis Carlos de la Universidad javeriana de Cali Cómo estás  bien muchas gracias Cómo estado  Muy bien también gracias a Dios señorita el motivo de mi llamada es porque estás interesada en un diplomado de derecho inmobiliario ya te habíamos enviado una información quería saber qué decisión tomaste  Por el momento no lo voy a tomar muchas gracias  Okay tú me puedes decir el motivo del Por qué no puedo poner en la base de datos  eh el motivo no ya estuve mirando en otra universidad estuve mirando otros programas entonces voy a acceder más de diplomado en una especialización  Okay la última preguntica tú me puedes colaborar con el nombre de la universidad para ponerlo también aquí en la base de datos donde vas a hacer la especialización  voy a hacerla con externado  Ah okay listo Muchísimas gracias por el interés Hasta luego Que estés muy bien  vale Gracias hasta luego  con gusto;No
Aló buenas mucho gusto Mi nombre es Valentina serna Me estoy comunicando de la universidad jariana calle cómo está  bien por acá en turno  ah le entiendo me llamas Porque ha presentado interés por la maestría en salud pública y deseamos brindar información Qué día o en qué horario me puedo comunicar para brindar la información del programa  ya sería para él me imagino que usted estaba suavizado cierto  Sí señor hasta el mediodía  Eh sí no ya sería por el martes martes tipo 5es Usted trabaja hasta qué hora  eh el martes hasta las 6  tipo 5 de la tarde sí porque antes estoy en turno  le entiende Entonces el martes a las 5 de la tarde Nos ponemos en contacto con usted para brindarle información  bueno Muchas gracias  Bueno usted que tenga buen día hasta luego;No
 aló Aló muy buenos días Por favor  Sí con ella  Hola Muy buenos días Sebastián Velázquez de la Universidad javeriana de Cali Cómo estás  Ah Hola Sebastián bien y tú  Muy bien gracias por preguntar Mildred bueno el motivo es porque una compañera me pasó tu dato y me informó de que estabas interesada en nuestros en nuestros programas de posgrados correcto  sí sí quería saber cómo está  Perfecto mi Andrea perfecto quería preguntarte cuál programa de los que tenemos en oferta te llamó la atención  Me lo recuerdes es que como he estado viendo tantas universidades y tantas posibilidades ya ya no pero yo soy administradora de negocios entonces Salgo focalizado en en en marketing en marketing o negocios  Ah okay Vale pero lo buscas como especialización o como maestría  Pues yo como como especialización por el momento  okay Bueno estamos hablando de la facultad de ciencias económicas y administrativas Lo que sucede es que para esa facultad milder en tema de especializaciones tenemos en oferta en estos momentos la especialización en finanzas la especialización en gerencia social y la especialización en gestión tributaria sí  Ajá Y en maestría  y en maestrías en esta misma en esta misma facultad ya tenemos el NBA sí que es la maestría en administración de empresas tenemos la maestría en ciencias económicas eh Y de gestión tenemos la maestría en finanzas tenemos maestría en mercadeo tenemos maestría en gerencia de organizaciones de salud y la maestría en política social esos son como todos los programas  Y en cuánto está la masa Ajá La maestría de mercadeo  okay  mhm  mira en esos momentos La maestría en mercader bueno tener en cuenta que son tres semestres Sí y cada semestre en esos momentos está en 15,270,000 pesos antes de estampilla ese es el el precio que tenemos en este momento es para este programa sin embargo Mildred eh eh Este programa nosotros lo ofertamos de forma anual los primeros semestres de cada año sí es decir que para este programa iniciaremos con las inscripciones a partir de septiembre Pero sería para iniciar clases en enero del 2024 si me hago entender eh esos son como tal los los los pues tanto el precio como las fechas que tenemos estipuladas para este programa Y en este programa mildre la universidad está brindando una opción muy importante que es la la una unificación con la maestría en la administración de empresas con el mba me explico mildrede la mae del mercadeo tiene una duración de tres semestres Sí pero la unidad y saldría con doble titulación  ya te está brindando la opción de que si deseas continuar con la maestría en administración de empresas realizarías un semestre adicional es decir estaríamos hablando de un cuarto semestre y exactamente y en ese lapso de cuatro semestres o dos años saldrías tanto magister en administración de empresas como magister en mercadeo eso es una oportunidad gigante que está brindando la universidad mildret no solamente en materia económica sino pues en cuestión de tiempos sí me hago entender;No
 palo Buenos días tengo el gusto de hablar con el señor John  sí no hablo  Mi nombre es Valentina Hernán Me estoy comunicando de la universidad javeriana Cali cómo está  Muy bien gracias  bueno el motivo llamamos porque ha presentado interés por la especialización en anestesiología y deseo brindarle información del programa en el momento puede atender la llamada  Claro dígame señora  Le pregunto Qué profesión tiene usted  médico general  perfecto el programa está dirigido son los médicos general que cuenta por lo menos con dos años de experiencia laboral certificada en esos dos años podemos incluir el año rural y deseable más no exigible tener proficiencia en idioma inglés el programa dura 6 semestre señor Joan todas las actividades de primer semestre se realizarán en javeriana Bogotá entonces debemos contar con la disposición y los recursos para desplazarnos a Bogotá a ver las clases ya a partir de segundo semestre en adelante si todo es en Cali el valor por semestre está en 20,511,000 y el valor de los derechos de inscripción es de $580,000 se requiere dedicación exclusiva de tiempo completo para las clases en este programa vamos a tener experiencia en anestesiología en quirófanos vamos a poder realizar rotaciones e interacciones constantes con los pacientes que están en cirugía en consulta externa en urgencias vamos a estar en la capacidad de administrar los diferentes tipos de anestesia y dependiendo de la situación que se requiera  presenta alguna duda hasta el momento  Eso sí señor Sí una pregunta del primer semestre es en Bogotá y el resto En qué clínicas es supongo que en Bogotá es Nelson Ignacio y en Cali clínica  el universitario del Valle  Okay listo  eh  y las inscripciones van hasta el 26 de mayo el 5 de junio presentamos examen de admisión Y si pasamos el examen al 6 de junio presentaríamos entrevista con el director del programa  el examen de admisión va a ser virtual o es presencial  es presencial  Okay Eh en Cali Supongo cierto  sí señor  Okay y el examen de admisión De qué se compone  tiene preguntas de Medicina general es un 70% de Medicina general un 20% del especialidad y un 10% de cultura general  Ah okay listo Gracias  estarías interesado en dar inicio al proceso de inscripción  eh Sí pero eso lo puedo hacer virtual cierto  Eh sí yo te comparto en las y requisitos de inscripción para que puedas dar inicio al proceso Cualquier duda o inquietud que presente me notificas te parece  Okay perfecto  Bueno ya le escribo Muchas gracias por atenderme tenga buen día  Hasta luego gracias  Gracias hasta luego;No
Buenos días  Habla con balanta de la Universidad javeriana de Cali Cómo se encuentra el día de hoy Aló Buenos días que se ocupa  perfecto yo me contactaría nuevamente en otro momento que tenga buen día  Vale gracias  hasta luego;No
aló Aló Buenos días Sofía  Sí buenos días  Hola Sofía Cómo estás Te habla Ingrid de la universidad javeriana Cali Cómo has estado  Buenos días  Hola Me escuchas  aló  Aló sí Sofía me escuchas  Eh sí es que en estos momentos tengo mala señal pero sí la escucho  Ah bueno no te preocupes Sofía el motivo de mi llamada es porque sabemos De tu interés en el programa;No
aló muy buenos días tengo el gusto de hablar con la señorita Angélica Santa María  Sí con ella  señorita Angélica o se encuentra el día de hoy  bien gracias  Qué bueno saberlo señorita Angélica el motivo de mi llamada es porque has mostrado interés en nuestro curso en liderazgo ejecutivo quería consultarte si ya tuviste oportunidad de ver información del programa si presentabas dudas o inquietudes  No no lo he visto  te parece bien si te comparto toda la información para que puedas ver contenido del programa y demás y así mismo puedas tomar una decisión y poderme contactar contigo en cuanto sea posible para poderte orientar  listo Sí dale  a este mismo número de WhatsApp estaría bien enviarte la información  sí está perfecto gracias  vale Ya te comparto la información quedaré Muy atento para poder orientarte Espero tengas un excelente día  gracias  que estés muy bien Hasta luego  chao;No
aló  aló Buenos días me comunico con Alejandra Ramírez  sí  un gusto le saludo a la universidad javeriana de Cali cómo está  bien gracias  Me alegra nos estamos comunicando por su interés en el diplomado en neurociencia estructural y funcional en este momento es por brindarle toda la información  vale  el diplomado iniciaría el 9 de junio y tiene fecha de finalización el 12 de agosto una duración en total de 100 horas se dictará 100% online las clases serán en vivo de manera sincrónica los días viernes de 5 de la tarde a 9:30 de la noche y los sábados de 8 de la mañana a 1:30 de la tarde le hago una pregunta Señorita Usted Qué profesión tiene  estoy estudiándome una  en qué semestre te encuentras  tercero  tercero Bueno si te lo pregunto porque eh digamos que uno de los requisitos es o ser profesional o estar estudiando alguna de las ciencias de la salud pero estar en semestres avanzados  vale Igualmente dejaría la anotación por si pues más adelante que eh sigas tu proceso o estás interesada nuevamente en participar pues podamos contactarnos contigo vale listo Muchas gracias  bueno con gusto que tengas buen día hasta luego;No
muy buenos días me comunico con el señor Luis riasco Aló muy buenas  Aló muy buenos días Sí el señor Luis riasco  cuénteme  le hablo a brillido Soria le estoy llamando a la universidad javeriana Cali Cómo se encuentra el día de hoy  bueno el señor lo dice el motivo de mi llamada Es para confirmar si continúa con el interés en el diplomado de derecho de tránsito y Si desea que le ampliemos información  sí te agradezco  deseas que le envíe la información al correo o este número manejado WhatsApp  Sí bueno señor Ya le envío la información el diplomado está para iniciar el próximo viernes 25 y esperamos pues contar con su participación  los precios  listo voy a enviarle la información y cualquier duda inquietud me la hace saber por el WhatsApp  Bueno hasta luego;No
aló Buenos días Erika  con ella  mucho gusto Mi nombre es Valentina estoy comunicando de la universidad javiana Cali cómo está  bien gracias Cuéntame  el motivo de mi llamada es porque ha presentado interés por la especialización y la anestesiología y deseo brindar información del programa en el momento puede atender la llamada  Pues en este en este en este momentito no tengo así como mucho espacio pero si de pronto me puedes regalar nuevamente la llamadita después te agradecería  perfecto indíqueme Qué día y en qué horario me podría atender para compartirle la información  Eh puede ser el  digo yo que no esté hecho el lunes en horas de la mañana  a las 9 le queda bien  eh Sí señora  perfecto entonces mientras le voy a compartir la información por WhatsApp y el lunes nos comunicamos  Ah gracias bueno vale muchas gracias  que tenga un buen día  hasta luego  hasta luego que esté muy bien;No
buenos Aló No ahora Hola buenos días  entorno estás interesada en algo discúlpame  Sí claro comenzar un diplomado de Medicina integrativa con ustedes eh aprovechando para un descuento que me dio el laboratorio gel pero me dijeron que me iban a llamar que me iban a enviar pues como el cobro al correo y el link de la clase que era hoy y nunca me enviaron nada  bueno es que ese tema lo está manejando una compañera la cual no ha llegado en este momento Entonces yo no tengo acceso a esas personas de gel no no podrían pues brindarte una solución en este momento porque no tengo acceso a esas personas de gel  listo  y no sé en qué quedaste con mi compañera no sé qué adelantó mi compañera no sé O sea no tengo acceso a nada  no Ella me dijo que esperara que me llegara algo al correo pero pues me imagino obviamente que la clase Entonces no pues no la no la tengo  todo  Ajá  y ya revisaste la bandeja de spam y de correo no deseado en ocasiones los Okay sí porque No sabría qué Qué es Qué proceso ha realizado mi compañera En qué estado estás Y tampoco tengo acceso al listado de gel  Okay listo No pues si de pronto me puedes regalar una llamada cuando ella llegue  te agradecería  vale Yo le digo que se contacte contigo listo  vale con gusto un feliz día  hasta luego  listo perfecto Mil gracias bueno Igualmente hasta luego;No
Buenas tardes hablas con Paolo zapatero Hola buenas tardes quería consultar por la maestría en neuropsicología clínica  da un momento por favor  Vale gracias Bueno al fondo  Cómo eh De qué cómo así  llamaste  Ah yo estoy en consulta en el momento  Buenas tardes  Es que hoy se cierre entonces por eso me recupero rápido pero está en consulta  dime  Aló  hola dime  Hola Te voy a dar un número para que por favor lo marques y una extensión para que te brinden mayor información Te parece bien  3 62  321  vale Cuál es el número sí sí  82  hay alguna extensión  Vale gracias  y te vas a comunicar si ya te doy la extensión te vas a comunicar a la extensión 8802 Ella es la secretaria de la facultad  vale muchas gracias  bueno con mucho gusto que estén muy bien  hasta luego  Hasta luego;No
 Buenas tardes Buenos días buen día  Buen día Señor llegó con María Ramírez de la universidad javeriana cómo está  Muy bien  bueno me alegro mucho el motivo de mis llamadas Porque queremos saber si está interesado en el programa de maestría en ingeniería eh De aquí de la javeriana para el periodo 2024 Ya que en estos momentos Contamos con inscripciones abiertas  más información Cuál es el enfoque y los precios  Okay listo Bueno entonces le comento que este programa tiene dos sofoques o dos modalidades para elegir está la de investigación o profundización en ingeniería industrial en la modalidad de investigación eh va a tener eh apoyo de redes internacionales para realizar el proyecto de grado y esta modalidad de investigación cuenta con tres énfasis ingeniería industrial ingeniería electrónica o también ingeniería de sistemas y computación listo y Eh ya la eh la modalidad de profundización verá eh se especializa más en la parte de ingeniería industrial en estos momentos el programa está en 12,497,000 pesos sin embargo este valor es aproximado señor Diego ya que el próximo año va a haber un incremento de la matrícula sin embargo este programa cuenta con una beca la beca señor llegó se llama posgrado javeriana el descuento es del 20% para los egresados  javerianos y del 15 para egresados de otras universidades eh Por el momento no pedimos notas ni puntajes ni promedios para que pueda obtener la beca solo pedimos que quede admitido y que haga la postulación en nuestra página web Y eso Será todo ya tendrá Pues un descuento del 15%. tiene alguna pregunta 12 millones a esos 12 millones le quito el 15%  Sí señor bueno Como le digo no son 12,497000 pesos estamos esperando el nuevo precio no sabemos De cuánto va a ser el incremento normalmente nos basamos en el ipc y otras decisiones internas de la universidad Pero a ese valor eh que hace nuevo valor del 2024 se le resta el 15%. y puede renovar la beca para segundo tercer y cuarto semestre cumpliendo con unos requisitos Cuáles son esos requisitos que no haya perdido materias en primer semestre que no haya incurrido en ninguna falta académica o disciplinaria y que salvo si cumple con estos requisitos puede renovar la beca para periodos futuros  ya Eh sí sí estoy muy interesado eh  tienen financiación método de financiación  Sí sí señor tenemos dos líneas corto y largo plazo buena de corto plazo pedimos que haga un abono del 5% y el 95 restante lo paguen cuotas fijas mensuales durante el semestre con una tasa de interés del 1,39% efectivo mensual tenemos una línea también de largo plazo que es la que más se recomienda para estos posgrados eh en la que se pide también que haga un abono del 5% pero ya el 95 restante lo paga de la siguiente manera el 70% lo paga durante el cms también pagando Pues en cuotas fijas y el 30% restante ya lo pagan después de que finalice la maestría y bueno después de que ya tenga el título de magister en ingeniería pagarías 30%. se le da un plazo de un año Perdón se le da un plazo de 2 años para que pague este eh porcentaje restante y la tasa de interés en estos momentos es la misma 1,39% efectivo mensual Esas son las dos líneas de financiación que tenemos eh directamente pues  eh con nosotros  te digo qué pena así ya te entendí cuánto me crees Son seis  son cuatro semestres dos años  cuatro eh meses cuando me hablas del 5% del 5% de del valor total de la de la de la maestría o el 5% del del semestre  ya voy  el el 5% del semestre porque la financiación es semestral  bueno bueno antes repítame a largo plazo Qué pena 5% del valor del semestre actual  sí eh que sería el abono  y el y el sí  Y sí señor y el 95% lo paga de la siguiente manera el 70% lo pagan durante el semestre durante ese primer semestre  sí  y el 30% de ese 95% lo paga después cuando ya finalice la carrera cuando ya terminé la maestría  Ah ya ya te entendí ya te entendí 70% en los 6 meses  sí  el 60% y el 30% se va  70 y el 30 cuando ya finalice  mhm O sea que te Ah Cuando finalice entonces va a pagar el 30% de de todos los de los cuatro los 2 años  Sí señor sí señor los 30% de cada semestre  y para eso requiere de pronto algún estudio de crédito o qué se requiere para ese a largo plazo pues pedimos dos coautores que estén sujetos a consultar a crédito deben estar activos laboralmente y contar con un ingreso igual o superior a tres salarios mínimos esas esos eh vamos decir lo que se pide para la financiación que ellos no están reportados  exactamente  me envía por correo como cómo hacemos  pues hagamos lo siguiente y aquí tengo un correo dice Diego Kira 5@gmail.com Ese es su correo  Sí señora  Bueno entonces le envío información del programa a ese correo y a su WhatsApp le envío nuevamente información del programa le voy a enviar esas acciones de financiación El plan de estudios del programa académico y también información de la beca listo  okay la última pregunta eh si si yo lo quiero hacer en enfoque de ingeniería industrial yo pues yo tengo que necesariamente ser ingeniero industrial Pues yo soy ingeniero pero no soy de ustedes  Bueno Este programa está dirigido para cualquier campo de la ingeniería le pregunto a usted es profesional de Qué programa  de ingeniería biomédica de qué universidad  eh Santiago de Cali  OK Bueno Este programa está dirigido para cualquier campo de la ingeniería entonces si usted quiere enfocar eh si quiere hacer pues eh el énfasis en ingeniería industrial o ya en ingeniería de sistemas no importa siempre y cuando pues sea ingeniero  listo Muchas gracias  Sí señor bueno entonces le pregunto estaría interesado en hacer el proceso de inscripción para el 2024 señor Diego para nosotros tenerlo presente 300 Por favor  listo Entonces ya le ya le envío información cualquier duda Ah no  los horarios tienen que irse no  eh son los días Eh jueves y viernes de 2 a 9:30 de la noche sábado de 8 a 5 pero pues así ese es el horario Este programa sí es 100% presencial porque hay unos programas que tienen flexibilidad pero este programa sí es 100% presencial  de 2 a 9 los de jueves y viernes de 9 y el sábado  si jueves y viernes de 29 Sí señor y sábado de 8 a 5  Muchas gracias  bueno con gusto que esté muy bien Hasta luego  bueno;No
 Muy buenas tardes me comunico con el señor Ángel Darío Rivas  señor Ángel le habla brigid Osorio yo le estoy llamando de la universidad javeriana cal Cómo se encuentra el día de hoy sí  sí sí sí  Muy bien señor Ángel el motivo de mi llamada es porque usted está interesado en el diplomado de derecho de tránsito Queremos saber si continúa con este interés y Si desea que le ampliemos la información  por favor  mhm  sí  bueno señor Bueno el el diplomado está para iniciar este 18 de agosto y finaliza el 4 de noviembre tiene una intensidad horaria de 120 horas es online Y usted se debe Conectar a las clases los días viernes de 5 a 9:30 y sábados de 8 a 1:30  el valor de inversión del diplomado está en 2,650  okay  Sí señor Entonces no sé qué qué otra duda tenga sobre el diplomado  sí HM no era el tiempo pero pues eh eso eso diplomado los están abriendo constantemente o es por demanda  es por demanda Pues en este momento no hay confirmación de que se que se abra otro de este mismo antes de finalizar el año pero sí se Iniciando el próximo año sí se abriría con seguridad o Okay sí porque qué me da qué me da el espacio el espacio uno el tema económico porque estoy terminando mi pregrado en este momento y acabo de pagar semestre Y pues si empieza ya para allá no alcanzaría por el tema monetario eh pero si se abre el tema para el próximo semestre como ya termino mi integrado ya puedo de una abarcar este este diplomado  Sí  ya le entiendo eh qué le iba a decir Ah bueno usted me dice que por el tema económico porque también manejamos financiación por medio de la Universidad o una empresa aliada que se llama fleo  el problema es que estoy reportado y Alguna novedad con eso  no eh la empresaria te piden fiador en ese caso porque Está reportado pero tendría Pues que tenga carta y desprendibles de pago  okay  y  Bueno déjame yo consulto con con mi novia que ya podría ser una iniciadora que ya está libre de deudas en este momento y revisamos el tema  listo  vale bueno de todos modos te voy a enviar la información del diplomado al correo para que la tengas presente y al WhatsApp para que tengas mi contacto y cualquier duda de inquietud me la hagas por ese medio  Claro que sí claro que sí te agradezco mucho  bueno que estés muy bien Hasta luego  Bye;No
 aló muy buenos días señora Jessica con María Ramírez de la universidad javeriana calico  Ah bueno  Ah muy buenos días Eh hablas con con Córdoba sí  Sí señor el motivo de mi llamada es porque queremos validar si aún sigue interesada en la maestría en restauración ecológica Y si pudo mirar la información que le enviamos a su WhatsApp  okay  Sí señorita yo soy Mira la información sino que en este caso Yo pensé que era como gratis y pues mira toda la información y no entonces por eso no respondí y también he estado como averiguando es que en este momento yo estoy averiguando más que todo es para poder presentar como el examen En este caso eh también como averiguar pues información para yo poder hacer como el proceso y todo para presentar exámenes y todo eso Entonces vi esta publicación y por ahí derecho pues como que también me interesó pero pensé que era gratis sí  Ah okay entiendo sí entiendo señores casi Este programa Pues tiene un valor de 9,800,000 pesos el semestre y tiene una opción de beca la beca se llama beca posgrado javeriana y el descuento es del 20% para los egresados javerianos y del 15% para egresados de otras universidades no se olviden notas de puntaje simplemente se pide que la persona quede admitida y haga la postulación pero por el momento Esa es la única que tenemos señora Jessica  Ah entiendo  ah  listo igual Le agradezco mucho para atender la llamada Recuerden que la universidad verana Estamos para servirle si más adelante de pronto desea ingresar algún diplomado algún seminario algún programa de pregrado posgrado por favor no dude en comunicarse con nosotros listo señora Jessica  bueno que esté muy bien Hasta luego  sí sí sí señorita muchas gracias Gracias igualmente hasta luego;No
aló Aló Muy buenas tardes por favor la señora María Camila Márquez  Sí con ella  Camila mucho gusto habla con Ingrid bejarano de la Universidad javeriana de Cali Cómo estás  bien gracias  Me alegra mucho buena De antemano Gracias por atender mi llamada María Camila yo te estoy llamando porque estás interesada en nuestro diplomado en protocolo eventos y relaciones públicas que inicia la próxima semana el 18 de agosto estamos llamando para saber si lograste realizar tu proceso por medio de empresas Y tuvo algún inconveniente para ayudarla en estos momentos  eh Sí no Yo me mandaron todo pero estoy esperando que me prueben el presupuesto eso cuando empieza  el 18 de agosto o sea el próximo viernes  próximo viernes eh tengo que mañana voy a preguntar cómo lo voy a hacer algo directamente que paga la empresa tengo que esperar  tengo que esperar a que me lo pruebe mi jefe pero ahora que ya vuelva al almuerzo la voy a Le voy a preguntar a ver qué qué respuesta tienen listo  listo perfecto señora María Camila igual quedo Entonces superatenta al correo electrónico cuando envíen los documentos bueno que tenga un excelente día vale Gracias hasta luego  Muchas gracias;No
 Aló Buenos días Buen día hablo con la señorita Carolina  Sí señor  hablas con Luis Carlos de la universidad Adriana de Cali Cómo estás  bien señor Luis Carlos y usted  porque estás interesada en un curso llamado javiena coles que es para las personas que todavía no saben qué carrera Universitaria tomar quería saber si ya conocen la información o en qué te puedo asesorar con base a ella  okay  sí me gustaría saber en qué consiste O sea qué costo tiene Pues igual mi hija está todavía ella apenas termina noveno pero pero sí me gustaría saber si a la edad que ella tiene pues es apta para para hacerlo y pues en qué consiste  Ah okay  sí  ah  claro Pues básicamente Esto va dirigido para las personas que están en grado 11 o ya lo estén terminando por qué porque esto Esto es un semestre cero exactamente Entonces en este semestre cero ella tiene que venir acá a la universidad como te digo durante un semestre y ella va a estar pues o sea le hacen una prueba vocacional y con base a esa resultado que le ella le va a decir como para qué carrera es apta Entonces ella vendría a estudiar acá y básicamente pues cursaría ciertas materias de esa carrera y esas materias serían homologables si va a seguir aquí en la javeriana eh a primer semestre para que pues el próximo semestre se pueda meter acá entonces pues o pueda ingresar acá si es que tiene el puntaje y todo lo demás Pero si está en noveno sí lo veo complicado  ya ya lo entiendo No claro no no no ya todavía de acuerdo a lo que me explica no no sería una candidata y esta y este y este semestre cuánto cuesta  cuesta 5,600  5 600 Ah okay Y ella un ejemplo si la persona eh o mi hija estuviera en esa condición eh o en ese grado y ella decide hacer esto ese semestre lo lo lo hacen que en horas de la tarde pues porque como yo están estudiando  Ah okay  sí sí  claro eso depende de la carrera y de los horarios que secuadren aquí en la universidad un ejemplo le pueden tocar clases en la mañana en la tarde o en la noche e igualmente eh No solamente va a ver las materias de esa carrera sino que aparte de eso va a haber otros cursos complementarios como son orabilidad escritura entre otros más pero esos cursos también eh se los cuadra la psicóloga encargada del proceso Entonces no te podría decir como que hay un horario específico no por eso tienen que tener disponibilidad de tiempo porque básicamente las las personas de grado 11 son las que ya están terminando entonces a ellos son más factibles que el colegio le pueda dar un permiso o que definitivamente ya estén Terminando su curso y ellos se puedan ingresar acá pues en el próximo semestre que o bueno en julio que es cuando empiece  listo  sí sí Ah okay listo listo caballero Muchas gracias  Gracias señorita Carolina Hasta luego que esté muy bien  Que esté muy bien igualmente hasta luego;No
